video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified
7339343566361152774,2024-02-24T20:21:33,8.0,CA,"supa nika original, supa nika name, supa nika meme original, Saving People Lives",773200.0,5278.0,2037.0,3900000.0,SUPAA 🥷🏾#fypシ #fyp #viral #funny #wockst★rz #relatable #blowthisup #foryoupage #trending #supaa ,False,,kuda.steezz,Kuda 🌟🩸,,,,,,False
7339980630886731041,2024-02-26T13:33:38,18.0,DE,,4114.0,122.0,90.0,90600.0,You cannot tell me this is not just networking on amapiano!! 😂😭😂 #fy #fyp #dancetok #tshwalabami #ghanatiktok🇬🇭 #viral ,False,,charismatiqae,Charisma | CNAAJ,,,,,,False
7338123958434237738,2024-02-21T13:29:23,10.0,US,,131.0,5.0,0.0,1377.0,I havent slept 😭😭😭😭 #whotfdidimarry #fyp #viral #cylla__ ,False,,cylla__,Cylla🤎🧸,,,,,,False
7339115050021539079,2024-02-24T05:34:47,10.0,AU,,222.0,7.0,5.0,5754.0,new matcha place in the cbd💃🏻💃🏻would go back to try their normal matcha latte🍵  $8.5 - signature raspberry matcha $7 - iced matcha/hojicha (i think) #matcha #melbourne #melbournecafe ,False,,merynnnnnnn,meryn🐚,,,,,,False
7339891097868537093,2024-02-26T07:46:12,5.0,NG,"love, Public Display Of Affection, What Does It Mean To Self Sabotage, Face Routine Skincare",37700.0,679.0,334.0,184700.0,when you’re your own problem💀😭😂 #fyp ,False,,yourfav_gurrl,Yourfavgurrl🧚‍♂️,,,,,,False
7336810032241265966,2024-02-18T00:30:35,30.0,US,"dc, night dancer",4595.0,54.0,47.0,24100.0,dc @Diazporić Dance Team  to conclude the night !! such a long hard dedicating moment. Duval Asa Won the @Afrochique Dance Team next Gen High School Battle!!  #duvalasa #asa #duval #duvalhighschool #afrochiqueumd #nextgeneration #fyp #explore ,False,,duvalasa,Omo Africa 🌍,,,,,,False
7336866948657057057,2024-02-18T04:11:06,14.0,SE,,4467.0,90.0,24.0,39200.0,like?! 😒 #jemiiblessed #foryou ,False,,jemiiblessed,JEMIMA ᥫ᭡,,,,,,False
7339288032878562603,2024-02-24T16:46:31,8.0,US,"Dreads, locs, Hair Locs Video, Matted Locs, Interlocked Locs, Hair Locks, Curly Locs, Washing Locs, Loc Sprinkles, Full Head Of Locs",261200.0,1481.0,803.0,2200000.0,I found lice inside 2 of them #fyp #foryou #foryourpage #motion #locs ,False,,moneybagg_menal,منال,,,,,,False
7338159884359208198,2024-02-21T15:48:13,0.0,GH,,3606.0,3.0,36.0,57900.0,growth🙂 #ghanatiktok🇬🇭 #justafanpage #damienstp #goviral ,False,,damien_stp,damien,,,,,,False
7336672661310852394,2024-02-17T15:37:33,15.0,US,,2529.0,18.0,31.0,26700.0,eskista bootcamp while this sound trending #habesha #eskista @Avionna B ,False,,a.n.a.z.e,zana 🦋,,,,,,False
7339661153695485189,2024-02-25T16:53:55,333.0,NG,"jennifer eliogu songs, rita edochie and her husband, Igbo Language, kenzy, kenzy udosen, jennifer eliogu official, asa song by jennifer eliogu",126900.0,1847.0,4165.0,1000000.0,What is Mgbolodi & Ngalaba? ,False,,kenzy.udosen,Kenzy | Madam T,,,,,,False
7319937558157331754,2024-01-03T13:16:30,12.0,US,"west africans, Africa, sekem dance warrior, African Comedy, west african features, west african countries, west african flag, African Chains, african food, west african features liberia",98000.0,1038.0,1016.0,524300.0,what y’all know about this? 🤣 #africantiktok ,False,,clinton2x,C2 🏝,,,,,,False
7338864082512055584,2024-02-23T13:20:53,13.0,DE,"Song Names, Somali TikTok, Somali Songs, song, Chinese Traditional Food, Chinese Language Learning, Wengie Chinese Song, Russian Songs",5499.0,51.0,311.0,92500.0,Antwort auf @REALWORLD1 #chinesesongs #somalitiktok #somali #fry ,False,,canabqoorjilic,Wixi-waalan-anigaa-ka-waalan,,,,,,False
7339674659547254046,2024-02-25T17:46:53,6.0,US,"atl music, atl, House Music Atlanta, on my soul, atlanta rappers",135600.0,2913.0,1855.0,776800.0,,False,,lyrisamil,Lyris :)),,,,,,False
7338015593834073350,2024-02-21T06:28:17,0.0,UA,"now you're calling me up on the phone, smile, song with lyrics, song lyrics, music lyrics, Lyrics Video, lily allen smile, lyrics for songs, Lyrics Music To Sing, Lily Allen",290000.0,261.0,227.0,3200000.0,13:28🎶 #lyrics ,False,,genelyrx,🎧LYRICS🎧,,,,,,False
7336060673153060101,2024-02-16T00:02:13,19.0,US,,547.0,0.0,9.0,9412.0,Lost my rhythm in the end😂😭#fypシ #fyp #nijatiktok #ghanatiktok🇬🇭 #xyzbca ,False,,paynetagun,Pete Payne,,,,,,False
7323258499830533382,2024-01-12T12:03:13,12.0,NG,,5235.0,41.0,136.0,46300.0,"They no born the werey well,who goes you 😒#viralditiktok #fypシ゚viral #fypシ #blowthisup #trending #blowthisup ",False,,blackquiinn,Tiana🦋✨💫,,,,,,False
7340038291460345130,2024-02-26T17:17:34,13.0,US,"dating, first date, couple tiktoks, Going On A Date, relatable tiktoks, relatable tiktok videos, Conversation Date, TikTok Partner, we're on a first date, thoughts on the first date",7382.0,19.0,43.0,95300.0,Literally pur first date ever and i made him do tiktoks with me😭  #fypシ #tembur #viral #relatable ,False,,girlwithlocs03,Tembur03,,,,,,False
7337455469084134689,2024-02-19T18:14:53,0.0,GB,,23100.0,155.0,374.0,268300.0,"BOOK NOW, LINK IN BIO!!!!✨ #birminghamnailtech #nails #nailart #nailtutorial #nailtechbirminghamuk ##discountednails #birminghamuk #nailsart #nails💅 ",False,,slayednailz_,Slayednailz,,,,,,False
7321021547769122090,2024-01-06T11:23:28,44.0,US,African Comedy,70100.0,482.0,1001.0,466100.0,I dont know if this video will go viral 😂😂😂😂 #fypシ゚viral #fyr #fyy #fyp #v #viralditiktok #nigeriantiktok🇳🇬 #virał #viralvideo #trend #trendingnigeriatiktok🇳🇬🇳🇬🇳🇬 #trending #viralvideos #newtrend #nigeriatiktok #nigerian #viralllllll #relatable #comdey #comedyvideo #comedyskit #comedynigeria #comedynigerian #nigeriancomedy #nigeriancomedy #nigeriancomedytiktok ,False,,_ehlsie,Elsie,,,,,,False
7337765069754764550,2024-02-20T14:16:07,0.0,NG,,665.0,0.0,9.0,22700.0,#fyp #songs #songoftheday🎧 #thesongoftodayis____ #songstoaddtoyourplaylist✨ #sopemayorkun #mayorkun #afrobeat #tiktoknigeria🇳🇬 ,False,,_applemusic65,Phayvour Playlist,,,,,,False
7340004784155675950,2024-02-26T15:07:33,8.0,US,Angry Kid,16500.0,91.0,123.0,60500.0,i aint see nothing,False,,lekeyeh,leke,,,,,,False
7340044035203026209,2024-02-26T17:39:44,64.0,GB,,17400.0,542.0,901.0,133800.0,Tag them,False,,nktvpaa,nktvpaa,,,,,,False
7337205888488377606,2024-02-19T02:06:15,59.0,NG,,116.0,2.0,3.0,1762.0,DEMONS & ANGELS - WIZARD CHAN (LYRICS)  #demons #angels #demonsandangels #wizardchan #music #tiktok #fypシ #viral #viraltiktok #lyrics #lyricstune #trending #peace ,False,,lyrics_tune,Lyrics_tune,,,,,,False
7337361334062927109,2024-02-19T12:09:27,45.0,NG,,69.0,0.0,1.0,975.0,BELONG TO YOU BY FAVE OR COMMA BY AYRA STARR (LYRICS) WHICH ONE HIT PASS? #belongtoyou #belongtoyouchallenge #fave #faveszn #ayrastarr #comma #ayrastarrcommas #trending #music #afrobeats #lyricstune ,False,,lyrics_tune,Lyrics_tune,,,,,,False
7337752625514876165,2024-02-20T13:27:51,45.0,NG,,356.0,1.0,23.0,5737.0,AMERICAN LOVE BY QING MADI OR    BELONG TO YOU BY FAVE. WHICH ONE HIT PASS? #americanlove #qingmadi #love #fave #faveszn #belongtoyouchallenge #belongtoyou  #fypmusic #afrobeats #femaleafrobeatartist #lyricstune ,False,,lyrics_tune,Lyrics_tune,,,,,,False
7338508862313549062,2024-02-22T14:22:25,42.0,NG,,18.0,0.0,0.0,468.0,ITALIA - INDOWEST (LYRICS) #italia #indowest #indowestern #trendin #lyrics #tiktok #fypシ゚viral #🔥 ,False,,lyrics_tune,Lyrics_tune,,,,,,False
7338818468625599749,2024-02-23T10:23:51,20.0,NG,,60.0,1.0,0.0,785.0,BELONG TO YOU - FAVE (LYRICS) #belongtoyou #belongtoyouchallenge #fave #favesz #faveszn #trending #trendingsong #viralvideo #tiktok #afrobeats ,False,,lyrics_tune,Lyrics_tune,,,,,,False
7338838558834314501,2024-02-23T11:41:50,28.0,NG,,56.0,1.0,9.0,1172.0,,False,,lyrics_tune,Lyrics_tune,,,,,,False
7338885551749188870,1969-12-31T19:00:00,,,,,,,,,False,,,,,,,,,False
7339316084132023557,2024-02-24T18:34:50,43,NG,,182,1,4,1319,TODAY - SEYI VIBEZ (LYRICS)  #TODAY #todayseyivibez #seyivibez🔥📌💯 #seyivibes #trendingsong #fypシ゚viral #foryourpage #lyrics ,False,,lyrics_tune,Lyrics_tune,,,,,,False
7110023844798221574,1969-12-31T19:00:00,,,,,,,,,False,,,,,,,,,False
7323536114659216645,2024-01-13T06:00:31,32,NG,,4322,377,18,73400,ONLY ME - ASAKE (LYRICS)  #onlyme #onlymeasake #asakemusic #asakeconcert #mrmoney #fypシ #afrobeats #trending #lyrics ,False,,lyrics_tune,Lyrics_tune,,,,,,False
7329573840017689888,2024-01-29T12:30:01,6,GB,"dreadheads, you know them dreads do it best, Shake Your Dreads, boy dread head nail tech, Dreads, locs, nail salon, dreadheads nail tech, African Dreadheads, dreadlocks guy",814700,10400,7602,3400000,I’m so unserious 😂 #ghanatiktok🇬🇭 #locs #dreadhead ,False,,henny.72,H E N N Y 💎,,,,,,False
7335329863521275179,2024-02-14T00:46:54,16,US,"lay bankz, tell your girlfriend lay bankz, laybankz stud phase, lay bankz stud, lay banks as a stud, tell your girlfriend lay bankz lyrics, tell your girlfriend lyrics, lay bankz ick, lay bankz throwing it, lay bankz controversy",480500,1529,2692,2900000,"YOOOO ohh mm geee 🙈🙈🙈 if ur reading this rn, i love you! Thank you to everyone who has taken the time to listen to my new single “Tell Ur Girlfriend” 💖💖💖 i genuinely love this song so much because I feel like I touched a topic that people don’t normally want to speak about in music! The lyrics are so unique and truthfully this might be one of my fav drops I’ve done! Keep going crazy for me!!! LETS GET TO 1MILLION GLOBAL STREAMS calling all my #bankerz 🌎🌎🌎 TUNE IN • • Creative director: @micahhhrenee Set: @m00dclothingg // stylist @nathalie_thebusinessdoctor  Hair: @magictouchhair._ 🎥: @evanblummadeit Models: @exudeyou.mgmt ",False,,thelaybankz,Lay Bankz,,,,,,True
7339615469298715950,2024-02-25T13:57:05,10,US,"christians, big back meal, jesus, christian quiz, big back activities, big back believer meaning, Catholic Churches, Church Quiz, high protein lunch",48000,893,454,187300,Where are all my big back believers? #fyp #Jesus #Christian ,False,,simpking247,Will,,,,,,False
7339973566558981422,2024-02-26T13:06:21,14,US,,110,0,10,585,African aunties are headaches 😭😭 #sabigirlsteph #goviral #trendtok #trendtok #fitsfriday #outfitinspo ,False,,sabigirlsteph,Martu_Kollie🦋🫶🏾,,,,,,False
7330492855863151918,2024-01-31T23:56:23,73,US,"kiss, give me a kiss, how do you kiss, Different Types Of Kiss, kiss the camera, how to kiss, can i get a kiss, Kissing Tips, kissing with open eyes, unexpected kiss",178600,415,153,1600000,She really be tryna make me mad,False,,arieswilliams0,Aries,,,,,,False
7339872727437774086,2024-02-26T06:34:56,15,GB,"promise, adekunle gold ft zinoleesky",54300,1396,476,293100,I can’t be fighting for my life and be fighting for love ehn fine boy😩😂 #fypシ #pehlz ,False,,pehlz,Pehlz,,,,,,False
7336309035660102917,2024-02-16T16:05:59,63,NG,,1705,6,30,23900,A broken engament is better than a broken marriage @Simisofinesofly 💎-#viral #zyxbca #trend #simi #podcast #jermainemedia #lagos #love #fypシ #viralvideo #marraige #val #engagement ,False,,jermainemedia,Jermaine media,,,,,,False
7339462658711719173,2024-02-25T04:03:38,12,NG,,53900,1431,1910,312900,Shaa it’s not my portion 🙏🏿😂#fyp #viralvideo #fypp #viral #__blakbros__ ,False,,__blakbros__,🤡🖤BLAK BROS🖤🤡,,,,,,False
7339973662742826282,2024-02-26T13:06:48,130,US,"james taylor, James Taylor Singing, Handy Man - James Taylor",2835,19,85,25900,#autism #autismawareness #heygopher #list#jamestaylorcover #4upage ,False,,heygopher,Groundhog,,,,,,False
7335746949875780897,2024-02-15T03:46:27,0,GB,,1218,2,7,17600,#kavalungu #kavalunguchallenge #amapiano #satiktok #amasuggestions #SAMA28 #southafricatiktok ,False,,amasuggestions,Amapiano Song Suggestions🫶🏾,,,,,,False
7340003367554387243,2024-02-26T15:02:00,62,US,"astrology, the astrology, Astrology Study, The Astrology Guy, King Bo Funny Old Videos",49200,2727,1086,366800,Pov: youre friend with an astrology girl ,False,,suburban_prince,KING BO,,,,,,True
7340045795296791854,2024-02-26T17:46:39,15,US,"Afro Beats, Afrobeats Music, Afrobeat Party, tiktok south africa, Afrobeats Songs, South Africa, amapiano exercise, Amapiano Prayer, Easy Piano Tutorial",64200,278,221,334600,I didn’t see the end coming🤭😂 #southafricatiktok🇿🇦 #amapiano #afrobeats ,False,,enoody,lifewithody,,,,,,False
7339236830677650730,2024-02-24T13:27:49,0,US,"cake personality test, cake personality test link, Personality Test, cake resume, cake personality test tiramisu, cake personality test cupcake, cake personality test macaron, cake resume quiz, cupcake personality, personality quizzes",83200,502,925,807500,i have a personality test obsession ,False,,sukiiji,suki,,,,,,False
7321802350681771270,2024-01-08T13:52:39,10,KE,"Dark Skin Foundation, lip combo, Koffi Olomide",159500,517,835,753500,#darkskin #darkskingirl #fyppppppppppppppppppppppp #abieibol ,False,,__.abiei__,Abiei🕷️,,,,,,False
7339909045576322346,2024-02-26T08:56:42,0,US,"Geography, africa, african cities, caribbean, List Of Countries, caribbean tiktok, Guess The Country By Flag, Caribbean Islands, flag route, flags of the world",75400,262,3937,502400,#09  #countries #geography #fyp #fypシ #foryoupage #foryou #fy #fypage #viral  #viraltiktok #explore #explorepage #foru #foruu #tiktok #tt #blowthisuptiktok #blowthisup #virall #viral_video #goviral #xyz #music #flags #caribbean #caribbeantiktok #africa #aftican #africantiktok ,False,,eleseluno,⍟,,,,,,False
7339651327242374442,2024-02-25T16:16:06,15,US,,799,1,11,8586,,False,,thegwons,Andrew and Jada,,,,,,False
7323614325543882014,2024-01-13T11:04:47,16,US,,21700,352,75,115500,POV you live on our street and see maverick in the door ,False,,maverickthegolden,Maverick Bradley,,,,,,False
7328474927852490027,2024-01-26T13:25:48,64,US,,1582,26,22,15500,,False,,jowodaaa,Maame Adwoa,,,,,,False
7339928054820506886,2024-02-26T10:09:36,84,GH,,1167,1,19,9101,‼️Update‼️ The Omah Lay Saga... Lady finally speaks + More.. #omahlay #trending #ghanatiktok🇬🇭 #kwadwosheldonstudios ,False,,kwadwosheldonstudios,kwadwosheldonstudios,,,,,,False
7339557339550256417,2024-02-25T10:11:06,112,GB,,9567,56,105,50100,,False,,nktvpaa,nktvpaa,,,,,,False
7334390849347865861,2024-02-11T12:02:25,9,CA,"Matcha Drinks, matcha, Matcha Drinks Recipe, Matcha Recipe, Matcha Tea, Matcha At Home, Home Cafe Recipes, Matcha Drink Ideas, Homemade Matcha Latte, How To Make Matcha Drinks",961,15,15,13700,kerropi inspired blue matcha 💙🍵 #homecafe #sanrio #kerropi #drinktok #matcha #bluematcha ,False,,kristeacafe,kristy,,,,,,False
7340028728929520902,2024-02-26T16:40:18,16,GH,,470,4,1,2901,Acaebenezer#viral#fyp #acaebenezercomedy #likee_official #fyppppppppppppppppppppppp ,False,,funsofacaebenezer,Funsofacaebenezer,,,,,,False
7340037949666397473,2024-02-26T17:16:06,59,GH,,437,0,7,2898,#stitch with @natachii_ #ed_joyboy #ghana #ghanatiktokers🇬🇭🇬🇭🇬🇭 #ghanatiktok🇬🇭 #amapiano ,False,,ed_joyboy1,Edgardø .D. JøyBøy,,,,,,False
7334318418109222150,2024-02-11T07:21:21,46,ZA,"tyler icu, Songs To Listen To, Songs To Listen To With Headphones, Music To Listen To With Headphones",146800,392,501,1100000,ebhasin🥺🔥#fypシ゚viral #fypシ ,False,,prettyy_buhle21,pretty,,,,,,False
7339988198606540065,2024-02-26T14:03:01,64,GB,"pluto dance, pluto dance south africa, tswala bami dance, leg work dance, south african dance, africa, nigeria, nigerian legwork dance, dance your style, ghana dance moves",22400,121,2009,288500,Im tired man #fyp #foryou #uncleeli #nigeria #africa #dance ,False,,uncl3.eli,UncleEli,,,,,,False
7340029259366305056,2024-02-26T16:42:22,6,GB,,106,4,6,1870,New hairrr with my fav @TTLDX - the braids are backkk 💇🏾‍♀️ #goddessbraids #knotlessbraids #braids #fyp ,False,,jashelnelson,Jashel Nelson,,,,,,False
7334835120362392838,2024-02-12T16:46:27,351,CA,"how to study for biology, how to study for chemistry, physics, how to study for math, how to study, how to study for calculus, study, Tips On Studying, Study Techniques, Physics TikTok",406300,4866,2267,2500000,this was a really truggering video to make ,False,,laeticiahh,Laeticia,,,,,,False
7332843190074084641,2024-02-07T07:56:48,15,SE,"shik shak shok lyrics, he asked me what i bring to the table, he is still in shik shak shok, What Do You Bring To The Table, songs lyrics, lyrics for songs, lyrics music, lyrics",384200,3532,1275,2400000,,False,,iambettyboo1,Iambettyboo1,,,,,,False
7335866902893448491,2024-02-15T11:31:16,0,GH,,1110,1,8,14500,#fyp#ghanatiktok ,False,,beyoldie,africanbabes,,,,,,False
7338960924687994118,2024-02-23T19:36:40,60,NG,"todrick hall, liv quantrill, todrick, liv quantrill on stage, todrick hall wizard of oz, Pregnant of TikTok, Pregnant Sleeping, pregnant life, i'm pregnant surprise announcement, bathing while pregnant",1200000,6800,3235,5900000,She’s been a whole life for this moment 😭😂 . #fyp #relatable #foryoupage #pregnant ,False,,dikerelatable,Relatable | Memes | Lifestyle,,,,,,False
7339329464209280261,2024-02-24T19:26:47,0,JM,"black girl sunscreen, pixie cut black girl",10400,105,170,56300,Ty guys for 40k!!🎉 ||#latina #fy #fyp #fypシ゚viral #foryoupage #goviral #blowthisup #fyppppppppppppppppppppppp #40k #blackgirlmagic #latina #dominican #pinterest #dontletthisflop #viral #viralviral ,False,,starideass__,☆,,,,,,False
7334107214111575329,2024-02-10T17:41:49,11,DE,"alex consani, north sea song, north sea, Alex Consani Runway, alex consani transgender, alex consani dancing, alex consani meme, alex consani funny moments, is alex consani trans, the north sea song",1700000,8580,5245,6900000,#foryou #relatablecontent #alexconsani #fyp #real #northsea ,False,,pinterestaddictcore,L,,,,,,False
7337921256102071582,2024-02-21T00:23:16,15,US,"Human Wigs, Wig To Small, Black Wig, Grandparents Love, Grandparents Wholesome, Red Wig, Grand Parents Edits, 24 Inch Wig, 26 Inch Body Wave Wig, glueless human wigs",50500,1459,1162,193100,You know im the one yo grandparents want you with😒😂🤣 #fy #fyp #fypシ #foryou #foryoupage ,False,,naniillusions,Nani 🤍,,,,,,False
7339620455587925254,2024-02-25T14:15:59,29,GH,"Comedy Video, Comedy Show, comedian, African Comedy, Standup Comedy Show, Best Comedy Videos, Comedy Theatre, Stand Up Comedian",12700,307,326,175200,Replying to @Starlit #antycece #antycececomedy#onuatv #antycecebars #dancegodlloyd #opoku_bilson #24ghcomedy #senioman_leyla #onthisday #sarfonewman #kwesiamawuga #news #bestvideo2024 #ghanatiktokers🇬🇭🇬🇭🇬🇭🇳🇬🇳🇬🇳🇬 #kojorae #USA #britain #Ghana #atadwecomedy #nigeria ,False,,antycececomedy,AUNTY CECE COMEDY❤️,,,,,,False
7339796583938084128,2024-02-26T01:39:42,17,GB,"turks and caicos, turks and caicos islands, Visiting Turks and Caicos Islands, turks and caicos golloria, Turks And Caicos Rod Wave, Best Beaches Turks And Caicos, Putty Blush Turks And Caicos, turks and caicos tarte, Turks and Caicos Islands Tour, Turks And Caicos All-Inclusive Resort",53100,373,171,1000000,Turks and Caicos 🏝️,False,,ashadbain,Wavy Shad🏝🌊,,,,,,False
7337798798791544070,2024-02-20T16:27:01,98,NG,,18800,116,147,112000,Just for fun😭#fyp #secret #school,False,,cheesom._,Most simped Deidra🙈,,,,,,False
7338234844515847470,2024-02-21T20:39:29,43,US,"child development class, child development, real care baby, Baby Monitor, child development project, Baby Game, Baby Play Mat, Baby Showers, Teaching Baby To Swim, Pretty Baby",62400,1101,2364,654000,#childdevelopmentclass #babysimulator #realcarebaby #realcarebabysimulation #babythinkitover #highschool #viralvideo #mysonmakesmelaugh ,False,,thejennyjohanna,Jenny Johanna,,,,,,False
7339048994317946145,2024-02-24T01:19:00,59,FR,"paris 2024 olympics, european racism, hilaryinparis stitch, Paralympics, paris 2024 olympics ad with n, hilaryinparis, paris 2024, stitch with hilaryinparis, stitch, racism in france",163900,317,2364,1200000,#stitch with @hilaryinparis not the N wrd being used in Paris girl - good luck. And no just bc Kanye made a song about it doesnt mean its ok. #paris #fy #pourtoi #americaninparis #expatlife ,False,,kianatiese,Kiana Tiese,,,,,,False
7339986771167415594,2024-02-26T13:57:37,12,US,"singing, Sing This Song, this song, situationship, song, relationship tiktoks, relationship, Couple Songs, Relatable Songs, song lyrics to sing",30000,415,128,121200,😂😂#fyp #whymanx #fypシ゚viral #trending #zyxcba #relatable #situationship #relationship ,False,,whymanx,6IX,,,,,,False
7338131156812008746,2024-02-21T13:57:23,15,US,,1418,39,22,10900,"Llets respect ourselves this year o, new year new you abeg😩 send money! #fypシ #virall #naijatiktok ",False,,_.tamiii.s_,Tamiii <3,,,,,,False
7338519267739962656,2024-02-22T15:02:48,6,GB,"21 savage say dada, say dada original, 21 savage dada, 21 savage say dada 5000 dolla, 21 Savage, 5000 Dollar 21 Savage",184000,2135,2381,1000000,#fyp #foryou ,False,,cu100_,1NE,,,,,,False
7339977762679131425,2024-02-26T13:22:32,34,GH,,249,5,13,2691,"Arrested over £3.50  , literally tesco meal deal budget 😭#onthisday #ed_joyboy #ghana #ghanatiktokers🇬🇭🇬🇭🇬🇭 #ghanatiktok🇬🇭 ",False,,ed_joyboy1,Edgardø .D. JøyBøy,,,,,,False
7321026185478098181,2024-01-06T11:40:42,14,ZA,,125600,2681,1540,1300000,❤️😂😂😂😂😂 #zukhanyexyz #zukhanyeqabe #SAMA28 #fyps #foryou #bhfyp ,False,,zukhanyexyz,Zukhanye Qabe,,,,,,False
7337597298215537926,2024-02-20T03:25:06,121,PH,"university war, hyunbin university war, korean university war, university war harvard, university war show, hyun bin girlfriend, Hyun Bin, university, University War Tv Series, National University",45500,621,98,705400,Undeniably intelligent yet so humble. This guy really set the standard of new generation’s ideal man.  DISCLAIMER: His already taken. #snu #universitywar #survivalshow #seoulnationaluniversity #braingames #genius #strategy #hyunbin,False,,noonashybe,MΛBMΛB ᰔᩚ,,,,,,False
7335889893643619617,2024-02-15T12:59:33,15,NL,,1631,19,4,15100,we will be taking over in 2 years🥳!! #fyp #viral #siblingvibes #siblings #shallipoppidance #netherlandtiktok #uktiktok #usatiktok #contentcreator #nivekk07 ,False,,7nivekk,7Nivek🎬,,,,,,False
7317649017695931694,2023-12-28T09:15:56,42,US,,6980,43,108,143100,#stitch with @Guinean Barbie 🇬🇳 Here’s the Updateeee ! This woman’s son is not my age. ,False,,fatoumataofficial_,Fatoumata 🇬🇳,,,,,,False
7339978002127670533,2024-02-26T13:23:25,11,NG,"influencers, Friends Edits, friends bloopers",14900,78,87,102200,Bad influence friends 🫦,False,,missimaaa,Ima,,,,,,False
7340020518759714079,2024-02-26T16:08:35,0,US,,120,0,7,1783,Foods I’ve Eaten 😋😗😌🍽️ #food #foodreview #africanfood #kenyan ,False,,toritalking,Victoria Achieng‘,,,,,,False
7322439232209947910,2024-01-10T07:04:03,10,NG,"phone, Phone Wallet, Phone Purse, lekute original video",30500,345,445,435800,😂😂 #fyp #viral #lekutemoneyexchange #trend ,False,,mikeisnotakid,Michael,,,,,,False
7339807835246628142,2024-02-26T02:24:41,15,US,"itsyaboyaustin2nd, Off White Sneakers, Off White Shoes, off-white, Call, carnival costume, Off White Dunks, bae these off whites dance, Off White Dunks Outfit, 5 missed calls know my mom mad at me",462200,3511,1961,2300000,10 miss calls from bae #fyp #offwhite #badb,False,,itsyaboyaustin4,itsyaboyaustin,,,,,,False
7338914035099766059,2024-02-23T16:35:06,60,US,"family, Wigs, wig girl on tiktok, Turn The Wig Around, wig hair, This Is My Family, Happy Family, dad side of family, Wig Transition",8035,22,70,116500,The show must go on ✌🏽 #father #daughter #wig #fypシ #trendingtiktok #fyp #family #viral #viraltiktok #funnyvideos #dance #dad #foryoupage #fyyyyyyyyyyyyyyyy #relationshipgoals #daddysgirl #longervideos ,False,,diamondshouse,Diamond Shouse,,,,,,False
7331609289255275822,2024-02-04T00:09:16,5,US,"i know that ain't who i think it is, Pregnant of TikTok, Pregnant Life, 39 Weeks Pregnancy, 34 Weeks Of Pregnancy, Pregnant First Trimester, 28 Weeks Pregnant, Pregnancy Effects, Pregnancy Counterattack, Pregnancy Announcements",608400,8402,1558,2700000,Same face i had when her mom told me she was pregnant 🤷🏾‍♀️  #fyp ,False,,iconicnayy,Nayonce,,,,,,False
7334145837955616030,2024-02-10T20:12:13,15,US,"Jerseys, Jersey Joe Kai Cenat, cha cha dance tutorial",88200,352,431,1000000,Thank you all for 3 Million Followers ❤️🙏🔥 ( DC: ME ) #jerseyyjoe #jersey #trend #viral #fyp ,False,,jerseyyjoe,jerseyyjoe,,,,,,False
7339286955382934826,2024-02-24T16:42:15,6,US,"pink band showing outfit 2017, victoria secret pink band showing outfit, victoria secret band showing, 2017 victoria secret band showing outfit, victoria secret, victoria secret band showing outfit, vs band showing outfit 2017, victoria secret pink band showing, pink band showing, pink victoria secret",313200,1076,1208,1400000,exoticccc,False,,lov3charlee,slim c,,,,,,False
7337139603830345002,2024-02-18T21:49:25,9,US,Psychic Fever Music Video,1980,18,42,17200,im goign to cey #seungminnieslvr #psychicfever ,False,,seungminnieslvr,mel 🌻|| FBI★ ⁸🇵🇸,,,,,,False
7335636514484784426,2024-02-14T20:36:26,5,US,,3267,8,16,14700,Tbh I think it’s very good I will even continue after this 💅🏾,False,,not.djamila,Definitely Not Djamila,,,,,,False
7339909189969497376,2024-02-26T08:56:28,0,GB,,6403,25,24,47500,they finally had my size in stock😂😂. #foryoupage #foryou #viralvideo #fypシ゚viral #foryoupageofficiall #fypシ #fypシ゚viral #viraltiktok #newbalance ,False,,thisisnotchelss.m,chels,,,,,,False
7339727928298589482,2024-02-25T21:13:19,22,US,"rick ross and tia kemp, tia, tia performing song, tia kemp in club, tia kemp performing, tia kemp standing on business, tia kemp standing on business video, rick ross, rick ross talks about tia kemp",39900,518,486,284400,She ain’t letting up #fyp #tia ,False,,wintermarie5,Winter Marie,,,,,,False
7339402338504822049,2024-02-25T00:10:39,0,GB,"Music TikTok, music videos, Song Of The Day, Musictok, I Was Already On My Way, song, Send Me On My Way, TikTok Songs, Viral Tiktok Songs, Trending TikTok Song",20000,25,35,175900,#goviral #foryoupage #blowthisup #songoftheday #music #musictiktok #musictik #musictok #audiosforyou #musictiktok🎵 ,False,,musicxtok2,musicx12,,,,,,False
7333601137351724294,2024-02-09T08:57:56,12,ZA,"valentine's proposal at school, valentine rejection at school reaction sa, valentine rejection at school, valentine rejection at school reaction south africa, valentine rejection, valentine proposal in high school, valentines proposal, rejected proposal, public proposal, Proposals",386100,543,468,2500000,👧🏾:”Never been proposed to in my friend group”  #valentinesday #proposal #never #fypシ #SAMA28 ,False,,fw.tee_,Tees_all.urs⭐️,,,,,,False
